wave_num	accession_id	flower_num	anther_length	pistil_length	measurer	anther_over_pistil
9	CW0168	6	7.9	8.06	CW	0.98014888337469
9	CW0168	7	6.86	6.86	CW	1
9	CW0168	8	7.04	7.04	CW	1
9	CW0168	9	7.17	7.22	CW	0.993074792243767
9	CW0168	10	7.46	8.44	CW	0.883886255924171
9	CW0168	11	6.75	6.99	CW	0.965665236051502
9	CW0168	12	7.86	7.68	CW	1.0234375
9	CW0169	1	6.65	6.5	CW	1.02307692307692
9	CW0169	2	7.1	6.81	CW	1.04258443465492
9	CW0169	3	7.34	7.08	CW	1.03672316384181
9	CW0169	4	7.05	6.57	CW	1.07305936073059
9	CW0169	5	6.81	6.74	CW	1.01038575667656
9	CW0169	6	7.03	6.92	CW	1.01589595375723
9	CW0169	7	7.07	6.88	CW	1.02761627906977
9	CW0169	8	6.82	6.78	CW	1.00589970501475
9	CW0169	9	6.93	6.88	CW	1.00726744186047
9	CW0169	10	6.9	6.48	CW	1.06481481481481
9	CW0169	11	6.88	6.78	CW	1.01474926253687
9	CW0169	12	6.86	6.69	CW	1.0254110612855
9	CW0170	1	7.81	8.25	CW	0.946666666666667
9	CW0170	2	7.69	8.68	CW	0.88594470046083
9	CW0170	3	8.72	8.64	CW	1.00925925925926
9	CW0170	4	7.52	7.95	CW	0.945911949685534
9	CW0170	5	7.61	7.61	CW	1
9	CW0170	6	8.39	8.83	CW	0.950169875424689
9	CW0170	7	7.63	8	CW	0.95375
9	CW0170	8	8.14	7.76	CW	1.04896907216495
9	CW0170	9	8.43	8.15	CW	1.03435582822086
9	CW0170	10	7.9	7.9	CW	1
9	CW0170	11	8.3	8.91	CW	0.931537598204265
9	CW0170	12	8.22	8.22	CW	1
9	CW0171	1	10.46	8.53	CW	1.22626025791325
9	CW0171	2	10.43	9.04	CW	1.1537610619469
9	CW0171	3	10.69	9.2	CW	1.16195652173913
9	CW0171	4	10.12	8.93	CW	1.13325867861142
9	CW0171	5	9.64	8.58	CW	1.12354312354312
9	CW0171	6	9.47	8.68	CW	1.09101382488479
9	CW0171	7	9.82	8.86	CW	1.10835214446953
9	CW0171	8	10.02	8.79	CW	1.13993174061433
9	CW0171	9	10.34	8.87	CW	1.16572717023675
9	CW0171	10	10.31	9.08	CW	1.13546255506608
9	CW0171	11	10.09	8.9	CW	1.13370786516854
9	CW0171	12	9.57	8.76	CW	1.09246575342466
9	CW0172	1	8.93	10.68	CW	0.836142322097378
9	CW0172	2	8.7	10.16	CW	0.856299212598425
9	CW0172	3	8.21	10.12	CW	0.811264822134388
9	CW0172	4	7.97	10.17	CW	0.783677482792527
9	CW0172	5	8.04	10.62	CW	0.757062146892655
9	CW0172	6	8.63	10.83	CW	0.796860572483841
9	CW0172	7	8.89	10.26	CW	0.866471734892788
9	CW0172	8	8.9	11.17	CW	0.796777081468218
9	CW0172	9	8.53	9.84	CW	0.866869918699187
9	CW0172	10	7.83	10.06	CW	0.778330019880716
9	CW0172	11	8.19	10.37	CW	0.789778206364513
9	CW0172	12	7.92	9.96	CW	0.795180722891566
9	CW1032	1	8.56	10.85	CW	0.788940092165899
9	CW1032	2	9.01	11.38	CW	0.791739894551845
9	CW1032	3	7.99	10.96	CW	0.729014598540146
9	CW1032	4	8.61	11.45	CW	0.751965065502183
9	CW1032	5	9.54	11.35	CW	0.840528634361233
9	CW1032	6	9.29	11.92	CW	0.779362416107382
9	CW1032	7	8.87	11.09	CW	0.799819657348963
9	CW1032	8	9.64	12.62	CW	0.763866877971474
9	CW1032	9	8.74	10.08	CW	0.867063492063492
9	CW1032	10	9.8	11.29	CW	0.868024800708592
9	CW1032	11	8.53	10.56	CW	0.807765151515151
9	CW1032	12	8.56	10.74	CW	0.797020484171322
9	CW1033	1	8.77	10.07	CW	0.87090367428004
9	CW1033	2	8.07	9.75	CW	0.827692307692308
9	CW1033	3	8.26	9.8	CW	0.842857142857143
9	CW1033	4	8.46	9.85	CW	0.858883248730965
9	CW1033	5	8.31	9.71	CW	0.855818743563337
9	CW1033	6	9.11	10.72	CW	0.849813432835821
9	CW1033	7	8	9.29	CW	0.861141011840689
9	CW1033	8	8.38	10.21	CW	0.820763956904995
9	CW1033	9	9.08	10.68	CW	0.850187265917603
9	CW1033	10	9.32	11.09	CW	0.840396753832281
9	CW1033	11	8.2	9.88	CW	0.82995951417004
9	CW1033	12	8.21	9.84	CW	0.834349593495935
9	CW1034	1	6.89	9.2	CW	0.748913043478261
9	CW1034	2	7.41	7.94	CW	0.933249370277078
9	CW1034	3	6.77	7.51	CW	0.901464713715047
9	CW1034	4	7.16	7.66	CW	0.934725848563969
9	CW1034	5	6.73	7.32	CW	0.919398907103825
9	CW1034	6	7.09	7.72	CW	0.91839378238342
9	CW1034	7	7.73	9.2	CW	0.840217391304348
9	CW1034	8	7.36	7.94	CW	0.926952141057935
9	CW1034	9	7.05	8.63	CW	0.816917728852839
9	CW1034	10	7.65	8.43	CW	0.907473309608541
9	CW1034	11	7.01	7.61	CW	0.921156373193167
9	CW1034	12	7.33	8.09	CW	0.906056860321384
9	CW1035	1	8.91	12.51	CW	0.712230215827338
9	CW1035	2	8.1	11.14	CW	0.727109515260323
9	CW1035	3	8.5	11.55	CW	0.735930735930736
9	CW1035	4	9.17	11.68	CW	0.785102739726027
9	CW1035	5	8.64	9.36	CW	0.923076923076923
9	CW1035	6	8.38	11.37	CW	0.73702726473175
9	CW1035	7	9.29	12.31	CW	0.754670999187652
9	CW1035	8	8.72	11.57	CW	0.753673292999136
9	CW1035	9	8.29	10.46	CW	0.792543021032505
9	CW1035	10	8.28	10.32	CW	0.802325581395349
9	CW1035	11	8.17	11.54	CW	0.707972270363951
9	CW1035	12	8.96	12.23	CW	0.732624693376942
10	CW0173	1	8.92	8.41	CW	1.06064209274673
10	CW0173	2	8.43	9.21	CW	0.915309446254072
10	CW0173	3	8.76	9.64	CW	0.908713692946058
10	CW0173	4	8.72	10.76	CW	0.810408921933086
10	CW0173	5	8.52	9.51	CW	0.89589905362776
10	CW0173	6	7.48	10.05	CW	0.744278606965174
10	CW0173	7	8.59	8.59	CW	1
10	CW0173	8	7.05	8.75	CW	0.805714285714286
10	CW0173	9	7.76	8.82	CW	0.879818594104308
10	CW0173	10	8.06	8.49	CW	0.949352179034158
10	CW0173	11	8.51	8.51	CW	1
10	CW0173	12	7.64	8.39	CW	0.910607866507747
10	CW0174	1	8.85	8.85	CW	1
10	CW0174	2	9.08	8.84	CW	1.02714932126697
10	CW0174	3	8.23	8.09	CW	1.01730531520396
10	CW0174	4	8.54	8.43	CW	1.01304863582444
10	CW0174	5	8.77	8.77	CW	1
10	CW0174	6	9.12	9.12	CW	1
10	CW0174	7	9.19	8.91	CW	1.0314253647587
10	CW0174	8	9.55	9.34	CW	1.02248394004283
10	CW0174	9	8.79	8.71	CW	1.00918484500574
10	CW0174	10	9.21	9.01	CW	1.02219755826859
10	CW0174	11	9.34	9.08	CW	1.02863436123348
10	CW0174	12	8.61	8.61	CW	1
10	CW0175	1	7.58	10.61	CW	0.714420358152686
10	CW0175	2	9.01	10.41	CW	0.865513928914505
10	CW0175	3	8.86	10.62	CW	0.834274952919021
10	CW0175	4	8.72	10.58	CW	0.824196597353497
10	CW0175	5	8.85	11.14	CW	0.79443447037702
10	CW0175	6	8.25	8.81	CW	0.936435868331442
10	CW0175	7	7.86	8.66	CW	0.907621247113164
10	CW0175	8	7.24	9.81	CW	0.738022426095821
10	CW0175	9	8.39	10.4	CW	0.806730769230769
10	CW0175	10	8.19	10.07	CW	0.81330685203575
10	CW0175	11	8.67	10.96	CW	0.791058394160584
10	CW0175	12	8.23	10.7	CW	0.769158878504673
10	CW0176	1	7.45	7.16	CW	1.04050279329609
10	CW0176	2	6.76	6.66	CW	1.01501501501502
10	CW0176	3	7.25	7.25	CW	1
10	CW0176	4	7.19	7.19	CW	1
10	CW0176	5	6.99	6.85	CW	1.02043795620438
10	CW0176	6	7.01	7.01	CW	1
10	CW0176	7	7.58	7.46	CW	1.01608579088472
10	CW0176	8	7	6.81	CW	1.02790014684288
10	CW0176	9	7.42	7.15	CW	1.03776223776224
10	CW0176	10	7.27	6.94	CW	1.04755043227666
10	CW0176	11	7.46	7.03	CW	1.06116642958748
10	CW0176	12	7.17	6.98	CW	1.02722063037249
10	CW0177	1	8.26	9.35	CW	0.883422459893048
10	CW0177	2	8.22	8.76	CW	0.938356164383562
10	CW0177	3	8.08	8.26	CW	0.978208232445521
10	CW0177	4	8.16	9.31	CW	0.876476906552095
10	CW0177	5	8.41	9.68	CW	0.868801652892562
10	CW0177	6	8.09	8.74	CW	0.925629290617849
10	CW0177	7	8.31	9.66	CW	0.860248447204969
10	CW0177	8	7.82	9.26	CW	0.844492440604752
10	CW0177	9	8.87	10.21	CW	0.868756121449559
10	CW0177	10	8.01	9.03	CW	0.887043189368771
10	CW0177	11	8.15	9.02	CW	0.903547671840355
10	CW0177	12	8.6	9.66	CW	0.890269151138716
10	CW0178	1	6.96	7	CW	0.994285714285714
10	CW0178	2	6.91	7.03	CW	0.982930298719772
10	CW0178	3	7.06	7.35	CW	0.960544217687075
10	CW0178	4	6.53	6.53	CW	1
10	CW0178	5	6.34	6.69	CW	0.947683109118087
10	CW0178	6	6.55	6.83	CW	0.95900439238653
10	CW0178	7	6.55	6.55	CW	1
10	CW0178	8	6.95	7.14	CW	0.973389355742297
10	CW0178	9	6.91	7.07	CW	0.977369165487977
10	CW0178	10	6.52	6.79	CW	0.960235640648012
10	CW0178	11	6.9	7.04	CW	0.980113636363636
10	CW0178	12	6.64	6.91	CW	0.960926193921852
10	CW0179	1	7.48	7.22	CW	1.03601108033241
10	CW0179	2	7.65	7.49	CW	1.02136181575434
10	CW0179	3	6.88	6.61	CW	1.04084720121029
10	CW0179	4	7.16	6.77	CW	1.0576070901034
10	CW0179	5	7.38	6.87	CW	1.07423580786026
10	CW0179	6	7.07	6.4	CW	1.1046875
10	CW0179	7	6.91	6.91	CW	1
10	CW0179	8	7.35	6.73	CW	1.09212481426449
10	CW0179	9	6.85	6.67	CW	1.02698650674663
10	CW0179	10	6.96	6.43	CW	1.08242612752722
10	CW0179	11	6.82	6.92	CW	0.985549132947977
10	CW0179	12	6.56	6.56	CW	1
10	CW0180	1	6.25	6.39	CW	0.978090766823161
10	CW0180	2	6.93	6.93	CW	1
10	CW0180	3	6.59	6.66	CW	0.98948948948949
10	CW0180	4	6.39	6.39	CW	1
10	CW0180	5	6.37	6.37	CW	1
10	CW0180	6	7	6.78	CW	1.03244837758112
10	CW0180	7	7	7	CW	1
10	CW0180	8	6.94	6.94	CW	1
10	CW0180	9	6.24	6.13	CW	1.01794453507341
10	CW0180	10	6.55	6.55	CW	1
10	CW0180	11	7.33	7.33	CW	1
10	CW0180	12	7.09	7.09	CW	1
10	CW0181	1	8.55	8.93	CW	0.957446808510638
10	CW0181	2	8.7	9.07	CW	0.959206174200661
10	CW0181	3	8.8	8.99	CW	0.978865406006674
10	CW0181	4	7.88	8.13	CW	0.969249692496925
10	CW0181	5	8.07	8.66	CW	0.931870669745958
10	CW0181	6	8.32	9.07	CW	0.917309812568909
10	CW0181	7	8.6	9.06	CW	0.949227373068433
10	CW0181	8	8.45	8.63	CW	0.979142526071842
10	CW0181	9	8.69	9.14	CW	0.950765864332604
10	CW0181	10	8.66	9.16	CW	0.945414847161572
10	CW0181	11	8.28	8.83	CW	0.937712344280861
10	CW0181	12	8.18	8.78	CW	0.931662870159453
10	CW1036	1	5.5	5.78	CW	0.951557093425605
10	CW1036	2	5.6	6.06	CW	0.924092409240924
10	CW1036	3	6.23	6.88	CW	0.905523255813954
10	CW1036	4	5.98	6.51	CW	0.918586789554532
10	CW1036	5	6.06	6.62	CW	0.915407854984894
10	CW1036	6	6.27	6.88	CW	0.911337209302326
10	CW1036	7	5.43	5.98	CW	0.908026755852843
10	CW1036	8	5.19	5.76	CW	0.901041666666667
10	CW1036	9	5.58	6.15	CW	0.907317073170732
10	CW1036	10	6.1	6.45	CW	0.945736434108527
10	CW1036	11	6.02	6.65	CW	0.905263157894737
10	CW1036	12	6.69	6.07	CW	1.10214168039539
10	CW1037	1	8.17	10.65	CW	0.767136150234742
10	CW1037	2	9.14	11.78	CW	0.775891341256367
10	CW1037	3	8.21	11.59	CW	0.708369283865401
10	CW1037	4	8.7	2.65	CW	3.28301886792453
10	CW1037	5	8.35	11.77	CW	0.709430756159728
10	CW1037	6	7.99	11.5	CW	0.694782608695652
10	CW1037	7	8.86	11.34	CW	0.781305114638448
10	CW1037	8	8.37	11.2	CW	0.747321428571429
10	CW1037	9	8.5	10.88	CW	0.78125
10	CW1037	10	8.7	12.03	CW	0.723192019950125
10	CW1037	11	9.1	12.56	CW	0.72452229299363
10	CW1037	12	8.81	12.13	CW	0.726298433635614
10	CW1038	1	7.78	12.41	CW	0.626913779210314
10	CW1038	2	8.81	11.43	CW	0.770778652668416
10	CW1038	3	7.74	12.52	CW	0.618210862619808
10	CW1038	4	8.26	13.45	CW	0.614126394052045
10	CW1038	5	8.53	11.85	CW	0.719831223628692
10	CW1038	6	8.88	11.1	CW	0.8
10	CW1038	7	8.24	13.04	CW	0.631901840490798
10	CW1038	8	8.68	13.05	CW	0.665134099616858
10	CW1038	9	9.36	11.66	CW	0.802744425385935
10	CW1038	10	7.52	11.38	CW	0.660808435852372
10	CW1038	11	8.02	12.23	CW	0.655764513491415
10	CW1038	12	8.2	10.13	CW	0.809476801579467
10	CW1039	1	5.98	6.14	CW	0.973941368078176
10	CW1039	2	6.31	6.76	CW	0.933431952662722
10	CW1039	3	5.75	6.15	CW	0.934959349593496
10	CW1039	4	6.52	7.05	CW	0.924822695035461
10	CW1039	5	6.27	6.7	CW	0.935820895522388
10	CW1039	6	5.59	6.03	CW	0.927031509121061
10	CW1039	7	5.43	5.96	CW	0.911073825503356
10	CW1039	8	6.06	6.26	CW	0.968051118210863
10	CW1039	9	6.02	6.37	CW	0.945054945054945
10	CW1039	10	5.98	6.36	CW	0.940251572327044
10	CW1039	11	5.88	6.03	CW	0.975124378109453
10	CW1039	12	5.73	6.33	CW	0.90521327014218
10	CW1040	1	6.26	7.11	CW	0.880450070323488
10	CW1040	2	6.84	6.98	CW	0.979942693409742
10	CW1040	3	6.88	7.6	CW	0.905263157894737
10	CW1040	4	6.99	7.97	CW	0.877038895859473
10	CW1040	5	7.63	8.29	CW	0.920386007237636
10	CW1040	6	7.12	7.8	CW	0.912820512820513
10	CW1040	7	6.93	8.13	CW	0.85239852398524
10	CW1040	8	7	7.76	CW	0.902061855670103
10	CW1040	9	7.02	7.78	CW	0.902313624678663
10	CW1040	10	7.01	7.87	CW	0.890724269377382
10	CW1040	11	6.76	7.8	CW	0.866666666666667
10	CW1040	12	7.15	8.49	CW	0.842167255594817
